Unnamed: 0,Unnamed: 1,Channel,Watch time (mins),Stream time (mins),Peak viewers,Average viewers,Followers,Followers gained,Views gained,Status,Mature,Language,URL
11,https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,loltyler1,2081876505,131190,68656,15869,5496662,127957,,Partner,False,English,https://www.twitch.tv/loltyler1
12,https://static-cdn.jtvnw.net/jtv_user_pictures/c1ecbcd5-b8b6-4e0c-9d5f-e01d610aa97d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ESLCS,2059974195,465240,226273,4428,6807320,193015,,Partner,False,English,https://www.twitch.tv/eslcs
13,https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LIRIK,1972137540,125865,42265,15668,2996817,26235,,Partner,False,English,https://www.twitch.tv/lirik
14,https://static-cdn.jtvnw.net/jtv_user_pictures/9a1edcb1-7d62-48ab-b071-1ef64ab0f629-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,PirateSoftware,1941153375,170355,54841,11394,872417,962587,,Partner,False,English,https://www.twitch.tv/piratesoftware
15,https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ohnePixel,1937130465,83985,166356,23065,2930487,442062,,Partner,False,English,https://www.twitch.tv/ohnepixel
16,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Quin69,1807046535,186000,59450,9715,950819,76672,,Partner,False,English,https://www.twitch.tv/quin69
17,https://static-cdn.jtvnw.net/jtv_user_pictures/14f0fcfd-00d4-4004-9379-93e0c6336f5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,PlaqueBoyMax,1765498245,137595,52135,12831,2436241,806999,,Partner,False,English,https://www.twitch.tv/plaqueboymax
18,https://static-cdn.jtvnw.net/jtv_user_pictures/0b0601ac-1ec9-4d63-89a4-f8d3d14e6e78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Mizkif,1694396790,79095,81632,21422,2156606,59878,,Partner,False,English,https://www.twitch.tv/mizkif
19,https://static-cdn.jtvnw.net/jtv_user_pictures/a04be2b0-9cc1-403c-a4b0-47b32d1fe640-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,jasontheween,1683431940,158235,69068,10638,2296742,731461,,Partner,False,English,https://www.twitch.tv/jasontheween
20,https://static-cdn.jtvnw.net/jtv_user_pictures/020d2ed3-c2f2-4d33-805f-92cf966a9c43-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,stableronaldo,1661540910,131385,94114,12646,4712149,753400,,Partner,False,English,https://www.twitch.tv/stableronaldo
21,https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,xQc,1624099275,55005,70547,29526,12520525,52172,,Partner,False,English,https://www.twitch.tv/xqc
22,https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ironmouse,1609955820,191805,36838,8393,2435431,397665,,Partner,False,English,https://www.twitch.tv/ironmouse
23,https://static-cdn.jtvnw.net/jtv_user_pictures/50e4e7b2-ae1c-43dd-ae3a-243de06a9034-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,k3soju,1590891285,116910,25376,13607,666717,67024,,Partner,False,English,https://www.twitch.tv/k3soju
24,https://static-cdn.jtvnw.net/jtv_user_pictures/48487d3b-e713-4a49-ad35-dec6ab7d690e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Lacy,1575455805,158745,44732,9924,2594232,854462,,Partner,False,English,https://www.twitch.tv/lacy
25,https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,sodapoppin,1573730595,116655,67788,13490,8966121,33338,,Partner,False,English,https://www.twitch.tv/sodapoppin
26,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,Gorgc,1482214920,156570,32523,9466,774286,42029,,Partner,False,English,https://www.twitch.tv/gorgc
27,https://static-cdn.jtvnw.net/jtv_user_pictures/476ee93d-66a6-4e57-b3a9-db1ceb168ad8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,EsfandTV,1477893600,216150,61987,6837,1371346,106992,,Partner,False,English,https://www.twitch.tv/esfandtv
28,https://static-cdn.jtvnw.net/jtv_user_pictures/f700cd74-e74c-42a4-ba5b-18efb486eb92-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Clix,1475828415,111225,147735,13268,8581081,1114418,,Partner,False,English,https://www.twitch.tv/clix
29,https://static-cdn.jtvnw.net/jtv_user_pictures/b3fc1f16-0818-4121-8711-c31b9469bc21-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,GamesDoneQuick,1383661155,256410,90139,5396,2071075,51828,,Partner,False,English,https://www.twitch.tv/gamesdonequick
30,https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,MOONMOON,1340958735,113565,29968,11807,1183323,11109,,Partner,False,English,https://www.twitch.tv/moonmoon
31,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Elajjaz,1336605045,151725,21695,8809,532700,37118,,Partner,False,English,https://www.twitch.tv/elajjaz
32,https://static-cdn.jtvnw.net/jtv_user_pictures/35b02a12-d516-499e-90f8-7899f136fa18-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,riotgames,1309836330,26505,591778,49418,7358758,469385,,Partner,False,English,https://www.twitch.tv/riotgames
33,https://static-cdn.jtvnw.net/jtv_user_pictures/8dcaf96d-68ee-4fc6-bfdc-fdfc564e134a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LVNDMARK,1250445405,159990,83905,7815,1483913,127236,,Partner,False,English,https://www.twitch.tv/lvndmark
34,https://static-cdn.jtvnw.net/jtv_user_pictures/6d306649-dd15-4db8-82d8-655694ba692f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ImperialHal__,1222534470,126870,55047,9636,2097677,93805,,Partner,False,English,https://www.twitch.tv/imperialhal__
35,https://static-cdn.jtvnw.net/jtv_user_pictures/c0a4ea0a-77ad-441e-b29f-d95463b7ef47-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,PGL,1204069440,29655,494300,40602,1978451,308494,,Partner,False,English,https://www.twitch.tv/pgl
36,https://static-cdn.jtvnw.net/jtv_user_pictures/04c65db8-ef62-4fb5-8cff-09f0521de151-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Thebausffs,1200397095,90390,76490,13280,1613557,204649,,Partner,False,English,https://www.twitch.tv/thebausffs
37,https://static-cdn.jtvnw.net/jtv_user_pictures/1a1ec480-ecc9-4272-bea5-de95476b4dfa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,mira,1177550550,519915,7536,2264,808025,204292,,Partner,False,English,https://www.twitch.tv/mira
38,https://static-cdn.jtvnw.net/jtv_user_pictures/a83b628d80bcbe4f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Agent00,1130958240,107130,56825,10556,3304244,808135,,Partner,False,English,https://www.twitch.tv/agent00
39,https://static-cdn.jtvnw.net/jtv_user_pictures/148c3b8a-a78b-4139-a429-7d3d90ce8a27-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,CohhCarnage,1056426345,142185,30851,7429,1714648,62932,,Partner,False,English,https://www.twitch.tv/cohhcarnage
40,https://static-cdn.jtvnw.net/jtv_user_pictures/3313f669-483c-4f60-bab4-c6e37bae2ecd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ESL_DOTA2,1045692525,509070,83120,2054,866271,68995,,Partner,False,English,https://www.twitch.tv/esl_dota2
41,https://static-cdn.jtvnw.net/jtv_user_pictures/929b9591-07c5-4adb-adf0-5f0897332391-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Rainbow6,1042359900,103530,115133,10068,3249894,237774,,Partner,False,English,https://www.twitch.tv/rainbow6
42,https://static-cdn.jtvnw.net/jtv_user_pictures/5efe32b5-32a1-43dc-805e-c63302f95bee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,angryginge13,1030905615,104265,84126,9887,1586896,491709,,Partner,False,English,https://www.twitch.tv/angryginge13
43,https://static-cdn.jtvnw.net/jtv_user_pictures/e4d9bf96-311d-487a-b5eb-9f9a94e0f795-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Nmplol,1016299380,55800,78611,18213,1201352,120744,,Partner,False,English,https://www.twitch.tv/nmplol
44,https://static-cdn.jtvnw.net/jtv_user_pictures/c9f74581-c0e8-4638-8629-51dbfe401335-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Emiru,1015601250,55020,59087,18458,2116763,322951,,Partner,False,English,https://www.twitch.tv/emiru
45,https://static-cdn.jtvnw.net/jtv_user_pictures/e086d0a4-781d-49d6-9732-2d8f9516f9c0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,s0mcs,1011593745,109365,30261,9249,1324442,227439,,Partner,False,English,https://www.twitch.tv/s0mcs
46,https://static-cdn.jtvnw.net/jtv_user_pictures/maximilian_dood-profile_image-c6e12e1798861491-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Maximilian_DOOD,1006250355,105480,49930,9539,1361738,78086,,Partner,False,English,https://www.twitch.tv/maximilian_dood
47,https://static-cdn.jtvnw.net/jtv_user_pictures/d0bd11ee-bd2e-4143-9171-b0b85875a94a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LCK,1000727025,37995,206376,26338,2061479,165441,,Partner,False,English,https://www.twitch.tv/lck
48,https://static-cdn.jtvnw.net/jtv_user_pictures/d5a4b94c-5f59-4136-9e00-3311b06fdc63-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,BLASTPremier,990310095,35355,243015,28010,2350285,135172,,Partner,False,English,https://www.twitch.tv/blastpremier
49,https://static-cdn.jtvnw.net/jtv_user_pictures/b532ac95-4050-42cb-9d5d-9666a243654c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ow_esports,946832130,58305,63087,16239,2407779,196761,,Partner,False,English,https://www.twitch.tv/ow_esports
50,https://static-cdn.jtvnw.net/jtv_user_pictures/c77578ad-30c0-47dd-b3a5-d0a51bc1a3ea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Ramee,907401810,133065,26078,6819,594308,95233,,Partner,False,English,https://www.twitch.tv/ramee
1,https://static-cdn.jtvnw.net/jtv_user_pictures/bf6a04cf-3f44-4986-8eed-5c36bfad542b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,KaiCenat,7959901755,74715,879383,106536,19852125,4023562,,Partner,False,English,https://www.twitch.tv/kaicenat
2,https://static-cdn.jtvnw.net/jtv_user_pictures/483a37ac-58fd-4e2f-8dc3-2c68a0164112-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Caedrel,6533337435,144390,422291,45247,1579991,401921,,Partner,False,English,https://www.twitch.tv/caedrel
3,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,zackrawrr,5215805655,119265,309124,43732,2402428,222037,,Partner,False,English,https://www.twitch.tv/zackrawrr
4,https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,HasanAbi,4714125675,152715,222977,30868,3059503,174798,,Partner,False,English,https://www.twitch.tv/hasanabi
5,https://static-cdn.jtvnw.net/jtv_user_pictures/645d98a0-a2eb-48a3-b687-cfbc55243e4a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Jynxzi,4359162375,156930,123302,27777,10652899,1892151,,Partner,False,English,https://www.twitch.tv/jynxzi
6,https://static-cdn.jtvnw.net/jtv_user_pictures/ef28ba12-c8ed-46d4-838b-a4c95ef5b469-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,caseoh_,3703598685,72555,98706,51045,8679697,1593688,,Partner,False,English,https://www.twitch.tv/caseoh_
7,https://static-cdn.jtvnw.net/jtv_user_pictures/48487d3b-e713-4a49-ad35-dec6ab7d690e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Lacy,2800325430,164205,105914,17054,2594232,1037797,,Partner,False,English,https://www.twitch.tv/lacy
8,https://static-cdn.jtvnw.net/jtv_user_pictures/99aa4739-21d6-40af-86ae-4b4d3457fce4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,summit1g,2672044395,269100,29935,9929,6401532,68097,,Partner,False,English,https://www.twitch.tv/summit1g
9,https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ohnePixel,2662555035,76920,298362,34614,2930487,827006,,Partner,False,English,https://www.twitch.tv/ohnepixel
10,https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,xQc,2619476550,115995,211423,22582,12520525,224657,,Partner,False,English,https://www.twitch.tv/xqc
11,https://static-cdn.jtvnw.net/jtv_user_pictures/a04be2b0-9cc1-403c-a4b0-47b32d1fe640-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,jasontheween,2604028020,130725,118191,19919,2296742,1008017,,Partner,False,English,https://www.twitch.tv/jasontheween
12,https://static-cdn.jtvnw.net/jtv_user_pictures/020d2ed3-c2f2-4d33-805f-92cf966a9c43-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,stableronaldo,2510576085,129720,115643,19353,4712149,707063,,Partner,False,English,https://www.twitch.tv/stableronaldo
13,https://static-cdn.jtvnw.net/jtv_user_pictures/c754eebf-745b-4e0a-814a-10bcaecaabbc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,shroud,2261562225,177600,96765,12734,11300789,236957,,Partner,False,English,https://www.twitch.tv/shroud
14,https://static-cdn.jtvnw.net/jtv_user_pictures/14f0fcfd-00d4-4004-9379-93e0c6336f5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,PlaqueBoyMax,1974591210,68955,196138,28635,2436241,900682,,Partner,False,English,https://www.twitch.tv/plaqueboymax
15,https://static-cdn.jtvnw.net/jtv_user_pictures/d5a4b94c-5f59-4136-9e00-3311b06fdc63-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,BLASTPremier,1942487010,117375,274849,16549,2350285,280437,,Partner,False,English,https://www.twitch.tv/blastpremier
16,https://static-cdn.jtvnw.net/jtv_user_pictures/8dcaf96d-68ee-4fc6-bfdc-fdfc564e134a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LVNDMARK,1930019070,176445,114077,10938,1483913,147628,,Partner,False,English,https://www.twitch.tv/lvndmark
17,https://static-cdn.jtvnw.net/jtv_user_pictures/058ee082-68f4-417b-8f8b-8c3ad42468ac-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,TheBurntPeanut,1837695780,151305,88552,12145,2360379,1299950,,Partner,False,English,https://www.twitch.tv/theburntpeanut
18,https://static-cdn.jtvnw.net/jtv_user_pictures/01d55c0b-9cfc-4a3d-a622-1bc2b3300f5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,DDG,1830634770,129180,205741,14171,2199791,1706568,,Partner,False,English,https://www.twitch.tv/ddg
19,https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,yourragegaming,1689306285,107235,61572,15753,2096794,314167,,Partner,False,English,https://www.twitch.tv/yourragegaming
20,https://static-cdn.jtvnw.net/jtv_user_pictures/c1ecbcd5-b8b6-4e0c-9d5f-e01d610aa97d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ESLCS,1622927190,475245,198900,3414,6807320,178469,,Partner,False,English,https://www.twitch.tv/eslcs
21,https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,LIRIK,1620703755,121665,34248,13321,2996817,12889,,Partner,False,English,https://www.twitch.tv/lirik
22,https://static-cdn.jtvnw.net/jtv_user_pictures/f04d2a14-8d63-4cd5-a469-7ec2cd6e5ce3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,tarik,1556039160,94500,104971,16465,3313124,71159,,Partner,False,English,https://www.twitch.tv/tarik
23,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Quin69,1529110140,173115,39204,8832,950819,58148,,Partner,False,English,https://www.twitch.tv/quin69
24,https://static-cdn.jtvnw.net/jtv_user_pictures/a83b628d80bcbe4f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Agent00,1504290000,108795,99323,13826,3304244,1043279,,Partner,False,English,https://www.twitch.tv/agent00
25,https://static-cdn.jtvnw.net/jtv_user_pictures/c9f74581-c0e8-4638-8629-51dbfe401335-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Emiru,1436448405,75420,60629,19046,2116763,301532,,Partner,False,English,https://www.twitch.tv/emiru
26,https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,sodapoppin,1357473270,99555,149178,13635,8966121,38330,,Partner,False,English,https://www.twitch.tv/sodapoppin
27,https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,MOONMOON,1355495235,120045,22260,11291,1183323,2625,,Partner,False,English,https://www.twitch.tv/moonmoon
28,https://static-cdn.jtvnw.net/jtv_user_pictures/7dcd89d5-6700-4b05-b9c9-c7dac61c32db-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,TimTheTatman,1314719295,101280,206202,12981,7612246,555430,,Partner,False,English,https://www.twitch.tv/timthetatman
29,https://static-cdn.jtvnw.net/jtv_user_pictures/b3fc1f16-0818-4121-8711-c31b9469bc21-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,GamesDoneQuick,1267815855,292770,90578,4330,2071075,28853,,Partner,False,English,https://www.twitch.tv/gamesdonequick
30,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Elajjaz,1257374130,155025,24097,8110,532700,19752,,Partner,False,English,https://www.twitch.tv/elajjaz
31,https://static-cdn.jtvnw.net/jtv_user_pictures/3799fbb2-e701-4ae9-9a48-48214d31579b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Adapt,1187066295,121470,88988,9772,1490555,802111,,Partner,False,English,https://www.twitch.tv/adapt
32,https://static-cdn.jtvnw.net/jtv_user_pictures/04c65db8-ef62-4fb5-8cff-09f0521de151-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Thebausffs,1174264845,90330,48905,12999,1613557,189173,,Partner,False,English,https://www.twitch.tv/thebausffs
33,https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ironmouse,1154560905,145545,30707,7932,2435431,172998,,Partner,False,English,https://www.twitch.tv/ironmouse
34,https://static-cdn.jtvnw.net/jtv_user_pictures/be4e8251-2cd7-453c-8a83-41412cfa48dc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Lord_Kebun,1101629610,120885,17862,9113,708949,19264,,Partner,False,English,https://www.twitch.tv/lord_kebun
35,https://static-cdn.jtvnw.net/jtv_user_pictures/pikabooirl-profile_image-05cde7918d476f0b-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,Pikabooirl,1067722770,180735,48609,5907,641802,132062,,Partner,False,English,https://www.twitch.tv/pikabooirl
36,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100,Gorgc,1061235660,143910,26531,7374,774286,22548,,Partner,False,English,https://www.twitch.tv/gorgc
37,https://static-cdn.jtvnw.net/jtv_user_pictures/148c3b8a-a78b-4139-a429-7d3d90ce8a27-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,CohhCarnage,1056885165,139830,29527,7558,1714648,82981,,Partner,False,English,https://www.twitch.tv/cohhcarnage
38,https://static-cdn.jtvnw.net/jtv_user_pictures/50e4e7b2-ae1c-43dd-ae3a-243de06a9034-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,k3soju,1023633000,81390,23727,12576,666717,39309,,Partner,False,English,https://www.twitch.tv/k3soju
39,https://static-cdn.jtvnw.net/jtv_user_pictures/9a1edcb1-7d62-48ab-b071-1ef64ab0f629-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,PirateSoftware,1011690870,180315,199442,5610,872417,-291326,,Partner,False,English,https://www.twitch.tv/piratesoftware
40,https://static-cdn.jtvnw.net/jtv_user_pictures/4d2f4f20-4dba-4866-8a41-542378cb7089-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,ExtraEmily,995991180,85365,54022,11667,977501,447070,,Partner,False,English,https://www.twitch.tv/extraemily
41,https://static-cdn.jtvnw.net/jtv_user_pictures/6d33e15c-f918-468f-9a29-f56399786532-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Pestily,968802330,135255,110199,7162,1480663,88557,,Partner,False,English,https://www.twitch.tv/pestily
42,https://static-cdn.jtvnw.net/jtv_user_pictures/f700cd74-e74c-42a4-ba5b-18efb486eb92-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Clix,953127375,94140,80344,10124,8581081,470666,,Partner,False,English,https://www.twitch.tv/clix
43,https://static-cdn.jtvnw.net/jtv_user_pictures/0b0601ac-1ec9-4d63-89a4-f8d3d14e6e78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Mizkif,947626485,55950,84842,16936,2156606,26638,,Partner,False,English,https://www.twitch.tv/mizkif
44,https://static-cdn.jtvnw.net/jtv_user_pictures/5efe32b5-32a1-43dc-805e-c63302f95bee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,angryginge13,942235875,105555,62980,8926,1586896,289752,,Partner,False,English,https://www.twitch.tv/angryginge13
45,https://static-cdn.jtvnw.net/jtv_user_pictures/forsen-profile_image-48b43e1e4f54b5c8-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,forsen,924185925,117495,85620,7865,1784606,13134,,Partner,False,English,https://www.twitch.tv/forsen
46,https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,loltyler1,920859705,83775,120622,10992,5496662,64325,,Partner,False,English,https://www.twitch.tv/loltyler1
47,https://static-cdn.jtvnw.net/jtv_user_pictures/ba5e4714-b7dd-43f5-9c62-df0c91647482-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Dakillzor,913313010,286305,29439,3189,333783,52638,,Partner,False,English,https://www.twitch.tv/dakillzor
48,https://static-cdn.jtvnw.net/jtv_user_pictures/bde8aaf5-35d4-4503-9797-842401da900f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Ludwig,908046375,91785,63052,9893,3651851,309257,,Partner,False,English,https://www.twitch.tv/ludwig
49,https://static-cdn.jtvnw.net/jtv_user_pictures/929b9591-07c5-4adb-adf0-5f0897332391-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,Rainbow6,886025325,95880,159955,9241,3249894,241564,,Partner,False,English,https://www.twitch.tv/rainbow6
50,https://static-cdn.jtvnw.net/jtv_user_pictures/ac368118-71cb-4340-be81-afa99abafdba-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100,QuickyBaby,866059770,136755,30778,6333,686727,41748,,Partner,False,English,https://www.twitch.tv/quickybaby
